lat,lon,aet_mm_yr
35.9375,-105.6042,494.8
35.9375,-105.5625,496.8
35.9375,-105.5208,503.8
35.8958,-105.6875,494.3
35.8958,-105.6458,507.1
35.8958,-105.6042,487.4
35.8958,-105.5625,496.7
35.8958,-105.5208,507.8
35.8542,-105.7292,500.2
35.8542,-105.6875,466.7
35.8542,-105.6458,471.1
35.8542,-105.6042,466.4
35.8542,-105.5625,498.9
35.8125,-105.7292,493.0
35.8125,-105.6875,458.2
35.8125,-105.6458,432.9
35.8125,-105.6042,465.5
35.8125,-105.5625,502.1
35.7708,-105.7292,472.6
35.7708,-105.6875,430.6
35.7708,-105.6458,431.8
35.7708,-105.6042,490.1
35.7708,-105.5625,518.1
35.7708,-105.5208,499.9
35.7708,-105.4792,455.5
35.7292,-105.7708,469.1
35.7292,-105.7292,442.4
35.7292,-105.6875,410.9
35.7292,-105.6458,459.7
35.7292,-105.6042,486.5
35.7292,-105.5625,508.5
35.7292,-105.5208,469.1
35.7292,-105.4792,431.5
35.7292,-105.4375,420.2
35.7292,-105.3958,381.4
35.7292,-105.3542,354.2
35.7292,-105.3125,350.8
35.7292,-105.1875,317.6
35.6875,-105.7708,437.4
35.6875,-105.7292,409.6
35.6875,-105.6875,399.0
35.6875,-105.6458,448.2
35.6875,-105.6042,456.5
35.6875,-105.5625,469.0
35.6875,-105.5208,474.1
35.6875,-105.4792,428.0
35.6875,-105.4375,382.5
35.6875,-105.3958,354.7
35.6875,-105.3542,348.2
35.6875,-105.3125,364.9
35.6875,-105.2708,323.4
35.6875,-105.2292,309.3
35.6875,-105.1875,308.4
35.6875,-105.1458,310.1
35.6875,-105.1042,314.6
35.6458,-105.7708,427.1
35.6458,-105.7292,403.3
35.6458,-105.6875,379.0
35.6458,-105.6458,420.2
35.6458,-105.6042,411.8
35.6458,-105.5625,438.0
35.6458,-105.5208,466.4
35.6458,-105.4792,408.0
35.6458,-105.4375,350.2
35.6458,-105.3958,346.3
35.6458,-105.3542,346.4
35.6458,-105.3125,342.7
35.6458,-105.2708,314.7
35.6458,-105.2292,305.4
35.6458,-105.1875,307.8
35.6458,-105.1458,316.6
35.6458,-105.1042,320.2
35.6458,-105.0625,320.1
35.6042,-105.7708,379.3
35.6042,-105.7292,368.8
35.6042,-105.6875,353.8
35.6042,-105.6458,377.1
35.6042,-105.6042,385.0
35.6042,-105.5625,398.4
35.6042,-105.5208,434.3
35.6042,-105.4792,399.1
35.6042,-105.4375,337.8
35.6042,-105.3958,326.1
35.6042,-105.3542,332.3
35.6042,-105.3125,334.9
35.6042,-105.2708,313.8
35.6042,-105.2292,302.8
35.6042,-105.1875,307.1
35.6042,-105.1458,314.4
35.6042,-105.1042,314.8
35.6042,-105.0625,320.3
35.5625,-105.7292,353.0
35.5625,-105.6875,340.3
35.5625,-105.6458,351.7
35.5625,-105.6042,358.6
35.5625,-105.5625,365.4
35.5625,-105.5208,397.0
35.5625,-105.4792,398.3
35.5625,-105.4375,350.6
35.5625,-105.3958,314.6
35.5625,-105.3542,315.2
35.5625,-105.3125,315.0
35.5625,-105.2708,302.6
35.5625,-105.2292,297.8
35.5625,-105.1875,302.1
35.5625,-105.1458,306.9
35.5625,-105.1042,309.2
35.5625,-105.0625,316.3
35.5625,-105.0208,321.5
35.5208,-105.6875,339.7
35.5208,-105.6458,336.3
35.5208,-105.6042,351.1
35.5208,-105.5625,341.6
35.5208,-105.5208,366.1
35.5208,-105.4792,359.2
35.5208,-105.4375,359.5
35.5208,-105.3958,321.5
35.5208,-105.3542,306.0
35.5208,-105.3125,296.8
35.5208,-105.2708,295.1
35.5208,-105.2292,290.0
35.5208,-105.1875,295.1
35.5208,-105.1458,300.1
35.5208,-105.1042,308.1
35.5208,-105.0625,308.9
35.5208,-105.0208,317.2
35.4792,-105.6458,324.3
35.4792,-105.6042,317.9
35.4792,-105.5625,310.3
35.4792,-105.5208,314.6
35.4792,-105.4792,310.0
35.4792,-105.4375,329.1
35.4792,-105.3958,319.5
35.4792,-105.3542,301.4
35.4792,-105.3125,287.2
35.4792,-105.2708,287.0
35.4792,-105.2292,289.0
35.4792,-105.1875,292.5
35.4792,-105.1458,291.0
35.4792,-105.1042,297.9
35.4792,-105.0625,292.6
35.4792,-105.0208,295.0
35.4792,-104.9792,308.8
35.4375,-105.6042,315.1
35.4375,-105.5625,284.9
35.4375,-105.5208,275.1
35.4375,-105.4792,274.2
35.4375,-105.4375,287.4
35.4375,-105.3958,303.9
35.4375,-105.3542,290.7
35.4375,-105.3125,286.1
35.4375,-105.2708,276.1
35.4375,-105.2292,271.0
35.4375,-105.1875,290.1
35.4375,-105.1458,286.1
35.4375,-105.1042,277.5
35.4375,-105.0625,271.1
35.4375,-105.0208,274.3
35.4375,-104.9792,287.6
35.4375,-104.9375,281.7
35.3958,-105.6458,346.5
35.3958,-105.6042,350.2
35.3958,-105.5625,337.6
35.3958,-105.5208,305.2
35.3958,-105.4792,256.2
35.3958,-105.4375,256.2
35.3958,-105.3958,269.3
35.3958,-105.3542,275.6
35.3958,-105.3125,264.4
35.3958,-105.2708,256.0
35.3958,-105.2292,255.1
35.3958,-105.1875,288.4
35.3958,-105.1458,296.3
35.3958,-105.1042,278.7
35.3958,-105.0625,275.0
35.3958,-105.0208,279.1
35.3958,-104.9792,271.8
35.3958,-104.9375,272.3
35.3958,-104.8958,278.1
35.3958,-104.8542,279.8
35.3542,-105.6458,335.2
35.3542,-105.6042,338.2
35.3542,-105.5625,336.9
35.3542,-105.5208,294.2
35.3542,-105.4792,258.5
35.3542,-105.4375,241.7
35.3542,-105.3958,283.7
35.3542,-105.3542,282.1
35.3542,-105.3125,264.1
35.3542,-105.2708,246.8
35.3542,-105.2292,243.4
35.3542,-105.1875,254.0
35.3542,-105.1458,278.1
35.3542,-105.1042,282.5
35.3542,-105.0625,265.3
35.3542,-105.0208,271.2
35.3542,-104.9792,268.2
35.3542,-104.9375,267.0
35.3542,-104.8958,275.7
35.3542,-104.8542,278.3
35.3542,-104.8125,277.3
35.3125,-105.7292,324.8
35.3125,-105.6875,320.9
35.3125,-105.6458,324.5
35.3125,-105.6042,319.0
35.3125,-105.5625,325.0
35.3125,-105.5208,306.3
35.3125,-105.4792,270.5
35.3125,-105.4375,245.5
35.3125,-105.3958,243.0
35.3125,-105.3542,252.8
35.3125,-105.3125,241.3
35.3125,-105.2708,236.3
35.3125,-105.2292,235.9
35.3125,-105.1875,237.8
35.3125,-105.1458,248.2
35.3125,-105.1042,265.3
35.3125,-105.0625,261.7
35.3125,-105.0208,266.1
35.3125,-104.9792,262.1
35.3125,-104.9375,258.0
35.3125,-104.8958,264.0
35.3125,-104.8542,266.5
35.2708,-105.7292,313.8
35.2708,-105.6875,307.9
35.2708,-105.6458,302.5
35.2708,-105.6042,299.7
35.2708,-105.5625,306.5
35.2708,-105.5208,300.6
35.2708,-105.4792,291.7
35.2708,-105.4375,267.4
35.2708,-105.3958,244.1
35.2708,-105.3542,231.3
35.2708,-105.3125,225.9
35.2708,-105.2708,227.0
35.2708,-105.2292,232.2
35.2708,-105.1875,236.4
35.2708,-105.1458,242.0
35.2708,-105.1042,253.4
35.2708,-105.0625,250.4
35.2708,-105.0208,255.4
35.2708,-104.9792,257.3
35.2708,-104.9375,255.5
35.2708,-104.8958,258.0
35.2708,-104.8542,263.9
35.2708,-104.8125,269.7
35.2292,-105.6875,301.0
35.2292,-105.6458,290.5
35.2292,-105.6042,277.9
35.2292,-105.5625,274.1
35.2292,-105.5208,279.3
35.2292,-105.4792,264.7
35.2292,-105.4375,258.6
35.2292,-105.3958,245.8
35.2292,-105.3542,236.8
35.2292,-105.3125,226.8
35.2292,-105.2708,225.2
35.2292,-105.2292,233.7
35.2292,-105.1875,236.6
35.2292,-105.1458,241.5
35.2292,-105.1042,247.5
35.2292,-105.0625,249.2
35.2292,-105.0208,249.2
35.2292,-104.9792,255.6
35.2292,-104.9375,258.4
35.2292,-104.8958,257.1
35.2292,-104.8542,262.6
35.2292,-104.8125,270.6
35.2292,-104.7708,276.0
35.2292,-104.7292,274.9
35.2292,-104.6875,275.4
35.1875,-105.6458,308.6
35.1875,-105.6042,284.3
35.1875,-105.5625,271.7
35.1875,-105.5208,256.7
35.1875,-105.4792,255.2
35.1875,-105.4375,243.5
35.1875,-105.3958,234.3
35.1875,-105.3542,231.5
35.1875,-105.3125,232.9
35.1875,-105.2708,234.5
35.1875,-105.2292,237.4
35.1875,-105.1875,238.2
35.1875,-105.1458,240.0
35.1875,-105.1042,249.5
35.1875,-105.0625,255.4
35.1875,-105.0208,256.5
35.1875,-104.9792,259.9
35.1875,-104.9375,262.6
35.1875,-104.8958,260.5
35.1875,-104.8542,269.6
35.1875,-104.8125,275.1
35.1875,-104.7708,274.6
35.1875,-104.7292,272.7
35.1875,-104.6875,270.9
35.1875,-104.6458,271.8
35.1458,-105.6458,305.2
35.1458,-105.6042,290.8
35.1458,-105.5625,279.3
35.1458,-105.5208,283.1
35.1458,-105.4792,259.7
35.1458,-105.4375,235.6
35.1458,-105.3958,228.0
35.1458,-105.3542,226.8
35.1458,-105.3125,229.4
35.1458,-105.2708,230.7
35.1458,-105.2292,237.4
35.1458,-105.1875,240.3
35.1458,-105.1458,245.2
35.1458,-105.1042,250.0
35.1458,-105.0625,253.3
35.1458,-105.0208,258.1
35.1458,-104.9792,268.6
35.1458,-104.9375,266.5
35.1458,-104.8958,269.3
35.1458,-104.8542,273.7
35.1458,-104.8125,277.1
35.1458,-104.7708,275.0
35.1458,-104.7292,275.2
35.1458,-104.6875,272.5
35.1458,-104.6458,270.5
35.1458,-104.6042,273.8
35.1042,-105.6042,298.3
35.1042,-105.5625,280.5
35.1042,-105.5208,271.4
35.1042,-105.4792,266.7
35.1042,-105.4375,250.2
35.1042,-105.3958,243.6
35.1042,-105.3542,239.0
35.1042,-105.3125,234.1
35.1042,-105.2708,233.2
35.1042,-105.2292,234.4
35.1042,-105.1875,243.4
35.1042,-105.1458,248.4
35.1042,-105.1042,252.1
35.1042,-105.0625,255.2
35.1042,-105.0208,258.6
35.1042,-104.9792,265.1
35.1042,-104.9375,275.7
35.1042,-104.8958,276.9
35.1042,-104.8542,273.0
35.1042,-104.8125,277.3
35.1042,-104.7708,276.9
35.1042,-104.7292,276.8
35.1042,-104.6875,272.7
35.1042,-104.6458,273.2
35.1042,-104.6042,275.6
35.0625,-105.6458,299.6
35.0625,-105.6042,284.8
35.0625,-105.5625,268.1
35.0625,-105.5208,261.4
35.0625,-105.4792,254.3
35.0625,-105.4375,249.9
35.0625,-105.3958,246.0
35.0625,-105.3542,237.8
35.0625,-105.3125,235.3
35.0625,-105.2708,234.0
35.0625,-105.2292,240.9
35.0625,-105.1875,246.7
35.0625,-105.1458,248.1
35.0625,-105.1042,251.3
35.0625,-105.0625,254.8
35.0625,-105.0208,258.5
35.0625,-104.9792,266.2
35.0625,-104.9375,274.4
35.0625,-104.8958,276.2
35.0625,-104.8542,276.9
35.0625,-104.8125,277.1
35.0625,-104.7708,280.1
35.0625,-104.7292,282.3
35.0625,-104.6875,275.7
35.0625,-104.6458,277.6
35.0625,-104.6042,278.3
35.0208,-105.6458,292.6
35.0208,-105.6042,283.8
35.0208,-105.5625,267.9
35.0208,-105.5208,254.6
35.0208,-105.4792,251.6
35.0208,-105.4375,246.1
35.0208,-105.3958,242.5
35.0208,-105.3542,240.2
35.0208,-105.3125,238.5
35.0208,-105.2708,237.6
35.0208,-105.2292,240.9
35.0208,-105.1875,244.1
35.0208,-105.1458,247.6
35.0208,-105.1042,251.9
35.0208,-105.0625,254.9
35.0208,-105.0208,258.6
35.0208,-104.9792,263.5
35.0208,-104.9375,271.5
35.0208,-104.8958,273.9
35.0208,-104.8542,276.3
35.0208,-104.8125,276.9
35.0208,-104.7708,280.1
35.0208,-104.7292,284.0
35.0208,-104.6875,284.6
35.0208,-104.6458,282.4
35.0208,-104.6042,282.4
35.0208,-104.5625,283.1
35.0208,-104.5208,285.0
34.9792,-105.6875,300.8
34.9792,-105.6458,288.4
34.9792,-105.6042,281.0
34.9792,-105.5625,269.9
34.9792,-105.5208,263.8
34.9792,-105.4792,260.5
34.9792,-105.4375,248.7
34.9792,-105.3958,243.5
34.9792,-105.3542,237.8
34.9792,-105.3125,235.4
34.9792,-105.2708,236.4
34.9792,-105.2292,241.2
34.9792,-105.1875,246.2
34.9792,-105.1458,247.7
34.9792,-105.1042,251.6
34.9792,-105.0625,255.7
34.9792,-105.0208,259.0
34.9792,-104.9792,262.9
34.9792,-104.9375,270.5
34.9792,-104.8958,274.9
34.9792,-104.8542,276.7
34.9792,-104.8125,277.3
34.9792,-104.7708,281.4
34.9792,-104.7292,284.6
34.9792,-104.6875,287.7
34.9792,-104.6458,286.4
34.9792,-104.6042,283.3
34.9792,-104.5625,284.0
34.9792,-104.5208,285.4
34.9792,-104.4792,289.2
34.9792,-104.1458,308.8
34.9792,-104.1042,310.6
34.9375,-105.6875,277.2
34.9375,-105.6458,276.9
34.9375,-105.6042,275.2
34.9375,-105.5625,265.3
34.9375,-105.5208,257.8
34.9375,-105.4792,254.3
34.9375,-105.4375,252.1
34.9375,-105.3958,245.7
34.9375,-105.3542,243.2
34.9375,-105.3125,241.1
34.9375,-105.2708,239.7
34.9375,-105.2292,244.0
34.9375,-105.1875,252.5
34.9375,-105.1458,252.5
34.9375,-105.1042,254.6
34.9375,-105.0625,257.2
34.9375,-105.0208,261.5
34.9375,-104.9792,265.2
34.9375,-104.9375,270.2
34.9375,-104.8958,271.1
34.9375,-104.8542,276.6
34.9375,-104.8125,278.3
34.9375,-104.7708,283.9
34.9375,-104.7292,286.8
34.9375,-104.6875,287.0
34.9375,-104.6458,289.2
34.9375,-104.6042,287.0
34.9375,-104.5625,287.3
34.9375,-104.5208,283.7
34.9375,-104.4792,287.2
34.9375,-104.4375,292.4
34.9375,-104.1875,296.6
34.9375,-104.1458,300.6
34.9375,-104.1042,304.0
34.9375,-104.0625,309.3
34.8958,-105.6458,263.3
34.8958,-105.6042,262.2
34.8958,-105.5625,264.4
34.8958,-105.5208,257.2
34.8958,-105.4792,248.4
34.8958,-105.4375,245.0
34.8958,-105.3958,239.8
34.8958,-105.3542,245.0
34.8958,-105.3125,242.5
34.8958,-105.2708,242.2
34.8958,-105.2292,241.3
34.8958,-105.1875,245.6
34.8958,-105.1458,250.9
34.8958,-105.1042,254.7
34.8958,-105.0625,257.9
34.8958,-105.0208,260.2
34.8958,-104.9792,260.1
34.8958,-104.9375,266.9
34.8958,-104.8958,271.9
34.8958,-104.8542,272.1
34.8958,-104.8125,275.6
34.8958,-104.7708,282.2
34.8958,-104.7292,285.5
34.8958,-104.6875,289.1
34.8958,-104.6458,288.6
34.8958,-104.6042,290.0
34.8958,-104.5625,284.2
34.8958,-104.5208,281.2
34.8958,-104.4792,285.5
34.8958,-104.4375,287.7
34.8958,-104.3958,286.8
34.8958,-104.3542,287.6
34.8958,-104.3125,292.7
34.8958,-104.2708,298.7
34.8958,-104.2292,296.6
34.8958,-104.1875,293.3
34.8958,-104.1458,293.6
34.8958,-104.1042,304.1
34.8958,-104.0625,312.2
34.8542,-105.6458,271.9
34.8542,-105.6042,258.9
34.8542,-105.5625,248.5
34.8542,-105.5208,245.2
34.8542,-105.4792,242.1
34.8542,-105.4375,241.3
34.8542,-105.3958,238.2
34.8542,-105.3542,232.7
34.8542,-105.3125,231.6
34.8542,-105.2708,234.8
34.8542,-105.2292,237.1
34.8542,-105.1875,239.9
34.8542,-105.1458,246.1
34.8542,-105.1042,252.1
34.8542,-105.0625,259.3
34.8542,-105.0208,263.0
34.8542,-104.9792,272.1
34.8542,-104.9375,273.9
34.8542,-104.8958,271.9
34.8542,-104.8542,272.7
34.8542,-104.8125,274.8
34.8542,-104.7708,278.1
34.8542,-104.7292,286.9
34.8542,-104.6875,290.6
34.8542,-104.6458,289.3
34.8542,-104.6042,290.3
34.8542,-104.5625,287.2
34.8542,-104.5208,281.5
34.8542,-104.4792,282.8
34.8542,-104.4375,284.2
34.8542,-104.3958,284.6
34.8542,-104.3542,285.5
34.8542,-104.3125,284.0
34.8542,-104.2708,288.1
34.8542,-104.2292,291.5
34.8542,-104.1875,293.2
34.8542,-104.1458,299.6
34.8542,-104.1042,310.0
34.8542,-104.0625,311.4
34.8542,-104.0208,310.0
34.8542,-103.9792,309.0
34.8542,-103.9375,306.0
34.8125,-105.5625,236.5
34.8125,-105.5208,231.7
34.8125,-105.4792,231.6
34.8125,-105.4375,239.0
34.8125,-105.3958,238.7
34.8125,-105.3542,235.0
34.8125,-105.3125,237.9
34.8125,-105.2708,243.2
34.8125,-105.2292,243.8
34.8125,-105.1875,239.1
34.8125,-105.1458,248.5
34.8125,-105.1042,260.3
34.8125,-105.0625,264.3
34.8125,-105.0208,267.4
34.8125,-104.9792,268.8
34.8125,-104.9375,268.4
34.8125,-104.8958,267.3
34.8125,-104.8542,269.7
34.8125,-104.8125,273.4
34.8125,-104.7708,277.5
34.8125,-104.7292,281.8
34.8125,-104.6875,289.3
34.8125,-104.6458,287.1
34.8125,-104.6042,284.9
34.8125,-104.5625,289.9
34.8125,-104.5208,283.3
34.8125,-104.4792,281.0
34.8125,-104.4375,284.3
34.8125,-104.3958,283.7
34.8125,-104.3542,283.4
34.8125,-104.3125,282.7
34.8125,-104.2708,285.1
34.8125,-104.2292,293.2
34.8125,-104.1875,299.6
34.8125,-104.1458,310.8
34.8125,-104.1042,311.5
34.8125,-104.0625,312.0
34.8125,-104.0208,311.4
34.8125,-103.9792,309.1
34.8125,-103.9375,309.8
34.8125,-103.8958,310.4
34.8125,-103.8542,312.8
34.8125,-103.8125,315.0
34.8125,-103.7708,314.5
34.7708,-105.4375,239.2
34.7708,-105.3958,240.2
34.7708,-105.3542,244.7
34.7708,-105.3125,244.1
34.7708,-105.2708,246.7
34.7708,-105.2292,246.0
34.7708,-105.1875,245.5
34.7708,-105.1458,247.5
34.7708,-105.1042,251.4
34.7708,-105.0625,252.2
34.7708,-105.0208,254.9
34.7708,-104.9792,256.7
34.7708,-104.9375,260.7
34.7708,-104.8958,264.8
34.7708,-104.8542,269.1
34.7708,-104.8125,273.4
34.7708,-104.7708,278.1
34.7708,-104.7292,283.7
34.7708,-104.6875,285.2
34.7708,-104.6458,285.4
34.7708,-104.6042,288.3
34.7708,-104.5625,283.5
34.7708,-104.5208,282.3
34.7708,-104.4792,279.8
34.7708,-104.4375,283.0
34.7708,-104.3958,283.9
34.7708,-104.3542,282.4
34.7708,-104.3125,283.5
34.7708,-104.2708,287.7
34.7708,-104.2292,296.0
34.7708,-104.1875,301.3
34.7708,-104.1458,308.9
34.7708,-104.1042,312.2
34.7708,-104.0625,311.7
34.7708,-104.0208,311.6
34.7708,-103.9792,310.4
34.7708,-103.9375,308.8
34.7708,-103.8958,310.7
34.7708,-103.8542,312.1
34.7708,-103.8125,313.0
34.7708,-103.7708,316.1
34.7708,-103.7292,318.1
34.7292,-105.3958,248.1
34.7292,-105.3542,247.6
34.7292,-105.3125,243.6
34.7292,-105.2708,242.9
34.7292,-105.2292,246.4
34.7292,-105.1875,251.7
34.7292,-105.1458,246.9
34.7292,-105.1042,248.7
34.7292,-105.0625,249.7
34.7292,-105.0208,253.7
34.7292,-104.9792,255.8
34.7292,-104.9375,260.9
34.7292,-104.8958,264.9
34.7292,-104.8542,268.4
34.7292,-104.8125,273.0
34.7292,-104.7708,277.6
34.7292,-104.7292,286.0
34.7292,-104.6875,289.2
34.7292,-104.6458,288.0
34.7292,-104.6042,288.2
34.7292,-104.5625,285.5
34.7292,-104.5208,278.3
34.7292,-104.4792,280.7
34.7292,-104.4375,283.8
34.7292,-104.3958,283.1
34.7292,-104.3542,283.3
34.7292,-104.3125,288.1
34.7292,-104.2708,296.6
34.7292,-104.2292,299.3
34.7292,-104.1875,302.7
34.7292,-104.1458,306.2
34.7292,-104.1042,307.9
34.7292,-104.0625,309.6
34.7292,-104.0208,309.7
34.7292,-103.9792,309.1
34.7292,-103.9375,308.7
34.7292,-103.8958,309.8
34.7292,-103.8542,311.1
34.7292,-103.8125,312.7
34.7292,-103.7708,315.0
34.7292,-103.7292,316.2
34.7292,-103.6875,318.1
34.6875,-105.3125,242.4
34.6875,-105.2708,240.2
34.6875,-105.2292,239.4
34.6875,-105.1875,242.8
34.6875,-105.1458,243.2
34.6875,-105.1042,246.1
34.6875,-105.0625,248.1
34.6875,-105.0208,251.1
34.6875,-104.9792,255.2
34.6875,-104.9375,260.2
34.6875,-104.8958,263.4
34.6875,-104.8542,267.7
34.6875,-104.8125,270.9
34.6875,-104.7708,274.2
34.6875,-104.7292,277.1
34.6875,-104.6875,278.4
34.6875,-104.6458,282.8
34.6875,-104.6042,282.6
34.6875,-104.5625,281.8
34.6875,-104.5208,278.5
34.6875,-104.4792,278.6
34.6875,-104.4375,281.4
34.6875,-104.3958,282.4
34.6875,-104.3542,285.3
34.6875,-104.3125,293.7
34.6875,-104.2708,297.0
34.6875,-104.2292,298.6
34.6875,-104.1875,301.5
34.6875,-104.1458,300.8
34.6875,-104.1042,298.0
34.6875,-104.0625,300.5
34.6875,-104.0208,308.3
34.6875,-103.9792,309.6
34.6875,-103.9375,309.4
34.6875,-103.8958,309.3
34.6875,-103.8542,310.4
34.6875,-103.8125,313.1
34.6875,-103.7708,314.6
34.6875,-103.7292,317.0
34.6875,-103.6875,319.1
34.6875,-103.6458,320.9
34.6458,-105.3125,242.8
34.6458,-105.2708,241.1
34.6458,-105.2292,240.9
34.6458,-105.1875,244.2
34.6458,-105.1458,243.7
34.6458,-105.1042,243.7
34.6458,-105.0625,245.4
34.6458,-105.0208,246.2
34.6458,-104.9792,250.0
34.6458,-104.9375,256.4
34.6458,-104.8958,266.9
34.6458,-104.8542,266.5
34.6458,-104.8125,269.1
34.6458,-104.7708,272.6
34.6458,-104.7292,275.0
34.6458,-104.6875,276.6
34.6458,-104.6458,277.2
34.6458,-104.6042,279.7
34.6458,-104.5625,281.5
34.6458,-104.5208,281.6
34.6458,-104.4792,284.1
34.6458,-104.4375,283.6
34.6458,-104.3958,281.4
34.6458,-104.3542,286.8
34.6458,-104.3125,293.5
34.6458,-104.2708,296.8
34.6458,-104.2292,297.6
34.6458,-104.1875,300.7
34.6458,-104.1458,298.7
34.6458,-104.1042,293.2
34.6458,-104.0625,298.7
34.6458,-104.0208,308.2
34.6458,-103.9792,309.5
34.6458,-103.9375,310.9
34.6458,-103.8958,310.8
34.6458,-103.8542,311.3
34.6458,-103.8125,311.6
34.6458,-103.7708,312.9
34.6458,-103.7292,315.3
34.6458,-103.6875,317.2
34.6458,-103.6458,320.4
34.6458,-103.6042,324.9
34.6042,-105.3542,238.9
34.6042,-105.3125,239.6
34.6042,-105.2708,240.4
34.6042,-105.2292,241.2
34.6042,-105.1875,244.1
34.6042,-105.1458,243.6
34.6042,-105.1042,241.3
34.6042,-105.0625,243.0
34.6042,-105.0208,246.2
34.6042,-104.9792,249.4
34.6042,-104.9375,256.2
34.6042,-104.8958,258.9
34.6042,-104.8542,260.0
34.6042,-104.8125,262.5
34.6042,-104.7708,266.0
34.6042,-104.7292,269.1
34.6042,-104.6875,271.3
34.6042,-104.6458,272.5
34.6042,-104.6042,274.0
34.6042,-104.5625,275.9
34.6042,-104.5208,279.9
34.6042,-104.4792,285.0
34.6042,-104.4375,284.3
34.6042,-104.3958,282.3
34.6042,-104.3542,289.3
34.6042,-104.3125,294.7
34.6042,-104.2708,296.5
34.6042,-104.2292,297.1
34.6042,-104.1875,299.8
34.6042,-104.1458,297.2
34.6042,-104.1042,296.6
34.6042,-104.0625,299.1
34.6042,-104.0208,306.1
34.6042,-103.9792,309.7
34.6042,-103.9375,311.9
34.6042,-103.8958,311.9
34.6042,-103.8542,312.6
34.6042,-103.8125,313.3
34.6042,-103.7708,312.5
34.6042,-103.7292,315.1
34.6042,-103.6875,318.2
34.6042,-103.6458,320.5
34.5625,-105.3542,236.7
34.5625,-105.3125,235.7
34.5625,-105.2708,237.2
34.5625,-105.2292,238.2
34.5625,-105.1875,244.4
34.5625,-105.1458,245.0
34.5625,-105.1042,244.5
34.5625,-105.0625,244.1
34.5625,-105.0208,246.3
34.5625,-104.9792,249.4
34.5625,-104.9375,254.1
34.5625,-104.8958,259.8
34.5625,-104.8542,262.2
34.5625,-104.8125,262.6
34.5625,-104.7708,265.4
34.5625,-104.7292,271.2
34.5625,-104.6875,273.4
34.5625,-104.6458,274.5
34.5625,-104.6042,276.4
34.5625,-104.5625,278.9
34.5625,-104.5208,278.9
34.5625,-104.4792,284.7
34.5625,-104.4375,284.7
34.5625,-104.3958,286.2
34.5625,-104.3542,289.5
34.5625,-104.3125,293.8
34.5625,-104.2708,296.3
34.5625,-104.2292,297.4
34.5625,-104.1875,298.5
34.5625,-104.1458,301.3
34.5625,-104.1042,303.3
34.5625,-104.0625,309.3
34.5625,-104.0208,306.7
34.5625,-103.9792,304.4
34.5625,-103.9375,306.7
34.5625,-103.8958,306.8
34.5625,-103.8542,310.7
34.5625,-103.8125,313.4
34.5625,-103.7708,314.7
34.5625,-103.7292,316.4
34.5625,-103.6875,320.1
34.5208,-105.4375,236.5
34.5208,-105.3958,235.7
34.5208,-105.3542,237.1
34.5208,-105.3125,237.9
34.5208,-105.2708,235.2
34.5208,-105.2292,234.1
34.5208,-105.1875,241.3
34.5208,-105.1458,245.5
34.5208,-105.1042,247.1
34.5208,-105.0625,244.5
34.5208,-105.0208,245.9
34.5208,-104.9792,247.8
34.5208,-104.9375,252.9
34.5208,-104.8958,257.5
34.5208,-104.8542,260.7
34.5208,-104.8125,264.6
34.5208,-104.7708,267.9
34.5208,-104.7292,270.3
34.5208,-104.6875,271.3
34.5208,-104.6458,273.6
34.5208,-104.6042,275.0
34.5208,-104.5625,277.5
34.5208,-104.5208,278.1
34.5208,-104.4792,281.2
34.5208,-104.4375,285.3
34.5208,-104.3958,286.2
34.5208,-104.3542,290.2
34.5208,-104.3125,291.1
34.5208,-104.2708,292.0
34.5208,-104.2292,296.5
34.5208,-104.1875,299.5
34.5208,-104.1458,301.5
34.5208,-104.1042,301.0
34.5208,-104.0625,302.6
34.5208,-104.0208,302.4
34.5208,-103.9792,303.1
34.5208,-103.9375,303.3
34.5208,-103.8958,305.5
34.5208,-103.8542,309.3
34.5208,-103.8125,311.3
34.4792,-105.4375,255.4
34.4792,-105.3958,243.1
34.4792,-105.3542,240.7
34.4792,-105.3125,240.7
34.4792,-105.2708,237.0
34.4792,-105.2292,233.9
34.4792,-105.1875,240.4
34.4792,-105.1458,243.5
34.4792,-105.1042,246.0
34.4792,-105.0625,246.5
34.4792,-105.0208,247.5
34.4792,-104.9792,249.2
34.4792,-104.9375,254.0
34.4792,-104.8958,259.8
34.4792,-104.8542,261.8
34.4792,-104.8125,263.5
34.4792,-104.7708,266.7
34.4792,-104.7292,267.9
34.4792,-104.6875,268.6
34.4792,-104.6458,271.3
34.4792,-104.6042,274.3
34.4792,-104.5625,276.8
34.4792,-104.5208,278.0
34.4792,-104.4792,280.2
34.4792,-104.4375,289.2
34.4792,-104.3958,293.7
34.4792,-104.3542,294.7
34.4792,-104.3125,293.3
34.4792,-104.2708,292.7
34.4792,-104.2292,294.5
34.4792,-104.1875,298.3
34.4792,-104.1458,301.4
34.4792,-104.1042,296.8
34.4792,-104.0625,293.2
34.4792,-104.0208,294.1
34.4792,-103.9792,299.4
34.4792,-103.9375,302.0
34.4792,-103.8958,304.2
34.4792,-103.8542,307.8
34.4375,-105.4375,243.5
34.4375,-105.3958,242.0
34.4375,-105.3542,241.8
34.4375,-105.3125,238.2
34.4375,-105.2708,232.2
34.4375,-105.2292,233.8
34.4375,-105.1875,242.0
34.4375,-105.1458,242.2
34.4375,-105.1042,243.2
34.4375,-105.0625,247.4
